discordants,split_reads,circle_score,mean_cov,cov_incr_start,cov_incr_end,con_continuity,len_coords,target
4.0,0.0,0.0,2.41,0.67,0.65,0.26,172830.0,0.0
4.0,0.0,0.0,0.45,0.97,1.0,0.55,242.0,0.0
0.0,1.0,42.0,2.06,0.84,0.84,0.0,182.0,0.0
0.0,1.0,42.97,2.03,0.29,1.0,0.0,142.0,0.0
0.0,1.0,51.0,3.81,0.54,0.35,0.0,54.0,0.0
0.0,1.0,37.0,3.95,0.35,0.64,0.0,136.0,0.0
4.0,0.0,0.0,1.52,0.42,0.78,0.18,123.0,0.0
0.0,1.0,30.0,1.5,0.47,0.63,0.24,383.0,0.0
0.0,1.0,65.0,2.68,0.57,0.38,0.0,59.0,0.0
0.0,1.0,27.0,1.11,0.29,0.27,0.4,33918500.0,0.0
33.0,0.0,0.0,9.7,0.88,0.77,0.4,1996866.0,0.0
0.0,1.0,7.99,2.78,0.02,0.06,0.0,23.0,0.0
9.0,0.0,0.0,751.28,0.89,0.99,0.0,125.0,0.0
9.0,0.0,0.0,244.47,0.87,0.34,0.0,306.0,0.0
0.0,1.0,54.0,2.14,0.45,0.38,0.57,15740908.0,0.0
0.0,1.0,30.0,3.41,0.47,0.87,0.0,71.0,0.0
0.0,1.0,43.0,7.06,0.39,0.6,0.0,70.0,0.0
5.0,0.0,0.0,149.96,0.79,0.59,0.0,191.0,0.0
0.0,1.0,26.0,2.83,0.71,0.86,0.0,70.0,0.0
0.0,1.0,8.97,7.02,0.93,0.84,0.0,184.0,0.0
0.0,1.0,28.0,1.74,0.26,0.72,0.0,93.0,0.0
4.0,0.0,0.0,5.96,0.21,0.65,0.0,71.0,0.0
3.0,0.0,0.0,3.74,0.6,0.79,0.0,163.0,0.0
0.0,1.0,14.0,1.3,0.4,0.84,0.32,259543.0,0.0
4.0,0.0,0.0,6.14,0.99,0.64,0.0,265.0,0.0
4.0,0.0,0.0,0.87,0.43,1.0,0.45,215.0,0.0
0.0,1.0,9.0,1.74,0.56,0.56,0.03,31.0,0.0
0.0,1.0,9.0,1.38,0.41,0.26,0.3,2376.0,0.0
5.0,0.0,0.0,90.02,0.8,0.84,0.0,54.0,0.0
0.0,1.0,39.87,18.65,0.72,0.62,0.0,100.0,0.0
0.0,1.0,29.0,5.23,0.98,0.99,0.0,97.0,0.0
0.0,1.0,27.0,0.84,0.88,0.96,0.47,39230744.0,0.0
8.0,0.0,0.0,3.33,0.99,0.99,0.0,63.0,0.0
0.0,1.0,8.0,0.33,0.13,1.0,0.73,9504.0,0.0
1.0,2.0,54.98,1.79,1.0,1.0,0.0,104.0,0.0
223.0,17.0,286.98,276.36,0.3,0.3,0.0,16568.0,0.0
6.0,0.0,0.0,46.59,0.4,0.83,0.0,175.0,0.0
0.0,1.0,29.0,2.24,0.53,0.99,0.0,78.0,0.0
4.0,0.0,0.0,22.42,0.5,0.62,0.0,48.0,0.0
1.0,1.0,8.93,15.88,0.28,0.13,0.0,542.0,0.0
0.0,1.0,20.0,0.88,0.31,0.6,0.33,1148.0,0.0
316.0,0.0,0.0,3170.32,0.99,0.87,0.0,157.0,0.0
0.0,1.0,12.99,7.56,0.95,0.95,0.0,32.0,0.0
0.0,1.0,44.0,3.58,0.6,0.59,0.0,162.0,0.0
11.0,0.0,0.0,363.23,0.98,0.79,0.0,132.0,0.0
0.0,1.0,39.0,1.59,0.28,0.55,0.0,147.0,0.0
4.0,0.0,0.0,1.16,0.71,1.0,0.01,166.0,0.0
0.0,1.0,17.94,0.75,0.43,0.86,0.48,25148.0,0.0
0.0,1.0,21.97,4.07,0.89,0.84,0.0,123.0,0.0
8.0,0.0,0.0,0.86,0.75,0.75,0.41,307.0,0.0
0.0,1.0,12.98,3.12,0.29,0.75,0.27,103.0,0.0
0.0,1.0,26.0,2.51,0.55,0.99,0.0,75.0,0.0
4.0,0.0,0.0,0.82,0.99,0.99,0.18,92.0,0.0
3.0,0.0,0.0,103.16,0.2,0.57,0.0,44.0,0.0
4.0,0.0,0.0,95.33,0.35,0.33,0.0,95.0,0.0
7.0,0.0,0.0,441.89,1.0,1.0,0.0,123.0,0.0
0.0,1.0,14.98,1.99,0.91,0.91,0.0,83.0,0.0
0.0,1.0,8.0,3.16,0.37,0.66,0.09,57.0,0.0
0.0,1.0,19.0,2.97,0.51,0.62,0.07,128.0,0.0
0.0,1.0,14.0,0.52,0.67,1.0,0.6,6226424.0,0.0
4.0,0.0,0.0,2.88,0.63,0.72,0.0,64.0,0.0
0.0,3.0,96.0,3.24,0.98,0.79,0.39,149.0,0.0
0.0,1.0,27.0,0.94,0.31,0.3,0.45,156858260.0,0.0
0.0,1.0,9.0,2.84,0.12,0.59,0.14,44.0,0.0
4.0,0.0,0.0,5.46,0.02,0.04,0.0,41.0,0.0
4.0,0.0,0.0,6.74,0.76,0.87,0.0,276.0,0.0
0.0,1.0,26.0,2.4,0.99,0.99,0.0,80.0,0.0
0.0,1.0,8.92,1.95,0.51,0.66,0.19,193.0,0.0
3.0,0.0,0.0,5.54,0.93,0.85,0.0,149.0,0.0
4.0,0.0,0.0,19.37,0.78,0.91,0.0,194.0,0.0
3.0,0.0,0.0,1.64,0.73,0.89,0.51,78736211.0,0.0
16.0,0.0,0.0,1718.72,0.71,0.94,0.0,153.0,0.0
0.0,1.0,31.0,0.79,0.23,0.85,0.36,127.0,0.0
0.0,1.0,29.0,3.12,0.82,0.58,0.14,140.0,0.0
0.0,2.0,31.0,8.47,0.46,0.56,0.0,30.0,0.0
4.0,0.0,0.0,13.57,0.51,0.64,0.0,61.0,0.0
4.0,0.0,0.0,15.55,0.76,0.87,0.0,60.0,0.0
0.0,1.0,37.0,2.44,0.55,0.99,0.0,77.0,0.0
0.0,1.0,40.0,5.38,0.57,0.71,0.0,58.0,0.0
0.0,1.0,42.0,2.57,0.6,0.94,0.0,156.0,0.0
34.0,0.0,0.0,555.92,0.69,0.92,0.0,196.0,0.0
0.0,8.0,102.0,2.67,1.0,0.95,0.76,11826080.0,0.0
0.0,1.0,40.0,1.06,0.4,0.53,0.46,202.0,0.0
9.0,0.0,0.0,4.86,0.56,0.96,0.0,153.0,0.0
0.0,2.0,39.99,1.72,0.4,1.0,0.49,73982777.0,0.0
0.0,1.0,29.0,1.12,0.33,0.44,0.74,416.0,0.0
0.0,2.0,68.0,3.39,0.28,0.77,0.02,225.0,0.0
8.0,0.0,0.0,7.63,1.0,0.94,0.0,140.0,0.0
0.0,1.0,48.0,1.83,0.99,0.83,0.0,99.0,0.0
0.0,1.0,7.92,3.67,0.39,0.62,0.0,45.0,0.0
0.0,1.0,30.0,2.6,0.99,0.38,0.0,60.0,0.0
6.0,0.0,0.0,41.75,0.6,0.85,0.0,59.0,0.0
4.0,0.0,0.0,4.0,0.95,0.95,0.0,74.0,0.0
18.0,0.0,0.0,812.19,0.94,1.0,0.0,100.0,0.0
4.0,0.0,0.0,2.1,0.51,0.73,0.0,39.0,0.0
0.0,1.0,14.0,1.65,0.38,0.32,0.21,16536785.0,0.0
0.0,1.0,43.0,3.24,0.52,0.68,0.0,75.0,0.0
0.0,2.0,62.0,2.84,0.55,1.0,0.26,159.0,0.0
0.0,1.0,24.0,1.87,0.83,1.0,0.0,106.0,0.0
9.0,0.0,0.0,642.68,0.96,0.99,0.0,118.0,0.0
0.0,1.0,21.86,4.84,0.19,0.83,0.0,203.0,0.0
0.0,1.0,26.0,1.95,0.73,1.0,0.26,511.0,0.0
4.0,0.0,0.0,6.25,0.36,0.81,0.02,194.0,0.0
6.0,0.0,0.0,14.62,1.0,0.88,0.0,152.0,0.0
4.0,0.0,0.0,2.55,0.65,0.66,0.05,482.0,0.0
20.0,0.0,0.0,525.63,0.91,0.55,0.0,274.0,0.0
0.0,1.0,33.0,1.56,0.32,0.62,0.0,113.0,0.0
0.0,1.0,31.0,1.63,0.56,0.42,0.67,425.0,0.0
0.0,1.0,26.0,1.23,0.11,0.8,0.36,25605629.0,0.0
0.0,1.0,7.99,6.97,0.71,0.92,0.0,73.0,0.0
0.0,1.0,8.0,4.38,0.45,0.78,0.0,98.0,0.0
8.0,0.0,0.0,2.98,0.56,0.75,0.19,19922702.0,0.0
0.0,1.0,18.0,6.35,0.35,0.31,0.0,55.0,0.0
6.0,3.0,53.77,2.36,0.83,0.58,0.01,157.0,1.0
1.0,1.0,40.0,1.51,0.42,0.74,0.6,247.0,0.0
4.0,0.0,0.0,11.27,0.86,0.9,0.0,182.0,0.0
4.0,0.0,0.0,58.41,0.89,0.96,0.0,124.0,0.0
0.0,1.0,24.0,2.66,0.59,0.31,0.0,88.0,0.0
4.0,0.0,0.0,6.45,0.65,0.98,0.0,120.0,0.0
4.0,0.0,0.0,6.35,0.6,0.79,0.0,65.0,0.0
8.0,0.0,0.0,82.98,0.36,0.93,0.0,1401.0,0.0
84.0,17.0,195.97,22.58,0.98,1.0,0.01,418524.0,1.0
0.0,1.0,32.0,2.06,0.21,0.77,0.32,162.0,0.0
3.0,0.0,0.0,86.57,0.96,0.92,0.0,144.0,0.0
4.0,0.0,0.0,0.76,0.3,0.8,0.46,281.0,0.0
0.0,1.0,8.0,1.74,0.62,0.62,0.0,27.0,0.0
4.0,0.0,0.0,219.5,0.92,0.89,0.0,139.0,0.0
1491.0,7117.0,227307.1,23524.47,0.4,0.29,0.0,16569.0,0.0
0.0,1.0,8.98,6.48,0.35,0.85,0.0,170.0,0.0
0.0,1.0,44.0,5.75,0.81,0.55,0.0,159.0,0.0
170.0,0.0,0.0,1305.74,0.99,0.62,0.0,236.0,0.0
4.0,0.0,0.0,135.85,0.96,1.0,0.0,126.0,0.0
0.0,1.0,8.0,1.77,0.4,1.0,0.06,77.0,0.0
10.0,0.0,0.0,41.6,0.34,0.86,0.38,13066.0,0.0
0.0,1.0,8.0,1.81,0.58,0.44,0.0,37.0,0.0
0.0,1.0,25.0,4.11,0.4,0.87,0.0,162.0,0.0
0.0,1.0,7.99,15.07,0.49,0.19,0.0,202.0,0.0
0.0,1.0,8.0,4.61,0.32,0.61,0.0,147.0,0.0
14.0,0.0,0.0,13.11,0.57,0.78,0.05,9252.0,0.0
0.0,1.0,7.99,0.81,0.28,1.0,0.19,36.0,0.0
12.0,0.0,0.0,161.57,0.26,0.39,0.0,3237.0,0.0
0.0,1.0,29.0,0.81,0.47,0.4,0.68,421.0,0.0
7.0,0.0,0.0,257.03,0.68,0.88,0.0,63.0,0.0
4.0,0.0,0.0,23.74,0.95,0.95,0.0,122.0,0.0
4.0,0.0,0.0,0.68,0.41,0.61,0.52,491.0,0.0
13.0,0.0,0.0,542.29,0.99,0.97,0.0,199.0,0.0
8.0,0.0,0.0,1.49,0.97,1.0,0.13,127.0,0.0
0.0,1.0,21.0,0.82,0.55,0.41,0.54,104369810.0,0.0
0.0,1.0,10.0,17.58,0.43,0.35,0.0,1137650.0,0.0
3.0,0.0,0.0,1.4,0.4,0.94,0.7,372.0,0.0
0.0,1.0,23.0,0.85,0.44,0.79,0.53,31572554.0,0.0
0.0,1.0,7.99,2.21,0.54,0.65,0.19,101.0,0.0
18.0,0.0,0.0,331.54,0.72,0.88,0.0,125.0,0.0
16.0,0.0,0.0,208.26,0.37,0.31,0.0,54893950.0,0.0
0.0,1.0,40.0,4.2,0.46,0.37,0.0,83.0,0.0
0.0,1.0,43.0,2.79,0.41,0.54,0.0,125.0,0.0
8.0,0.0,0.0,245.52,0.73,0.91,0.0,77.0,0.0
4.0,0.0,0.0,0.42,0.88,1.0,0.67,309.0,0.0
0.0,1.0,8.0,1.21,0.28,0.55,0.45,1122.0,0.0
0.0,1.0,28.0,0.54,0.95,0.52,0.72,417.0,0.0
4.0,0.0,0.0,2.96,0.52,0.99,0.03,353.0,0.0
4.0,0.0,0.0,67.8,0.86,0.98,0.0,158.0,0.0
3.0,0.0,0.0,25.41,0.62,0.79,0.0,70.0,0.0
0.0,1.0,8.95,1.81,0.31,0.96,0.26,394.0,0.0
4.0,0.0,0.0,3.51,0.62,0.73,0.0,284.0,0.0
3.0,0.0,0.0,5.63,0.49,0.7,0.0,78.0,0.0
9.0,0.0,0.0,52.92,0.79,0.95,0.0,63.0,0.0
4.0,0.0,0.0,1.06,0.89,0.86,0.2,89.0,0.0
0.0,1.0,23.0,3.16,0.4,0.93,0.0,55.0,0.0
0.0,1.0,32.0,1.4,0.46,0.67,0.74,419.0,0.0
0.0,1.0,27.99,4.75,0.86,0.86,0.0,59.0,0.0
4.0,0.0,0.0,56.55,0.39,0.35,0.0,2095.0,0.0
4.0,0.0,0.0,2.14,0.39,1.0,0.0,109.0,0.0
3.0,0.0,0.0,36.72,0.39,0.73,0.0,79.0,0.0
6.0,0.0,0.0,63.87,0.3,0.67,0.0,246.0,0.0
0.0,1.0,9.0,4.91,0.8,0.75,0.0,96.0,0.0
10.0,0.0,0.0,172.0,0.89,0.98,0.0,210.0,0.0
0.0,1.0,26.0,6.19,0.32,0.39,0.0,58.0,0.0
0.0,1.0,7.99,174.64,0.81,0.14,0.0,30133.0,0.0
0.0,1.0,14.0,1.4,0.48,0.13,0.37,43269464.0,0.0
4.0,0.0,0.0,75.1,0.86,0.99,0.0,172.0,0.0
0.0,1.0,38.0,6.1,0.75,0.64,0.0,96.0,0.0
4.0,0.0,0.0,2.11,0.44,0.89,0.0,47.0,0.0
0.0,1.0,43.97,3.03,0.56,0.94,0.0,92.0,0.0
0.0,1.0,21.0,2.16,0.54,0.35,0.0,188.0,0.0
4.0,0.0,0.0,0.31,0.39,0.49,0.75,5623070.0,0.0
4.0,0.0,0.0,7.64,0.14,0.79,0.0,129.0,0.0
6.0,0.0,0.0,15.71,0.31,0.94,0.0,130.0,0.0
4.0,0.0,0.0,102.56,0.71,0.91,0.0,122.0,0.0
0.0,1.0,29.0,0.86,0.99,0.97,0.53,98065790.0,0.0
0.0,1.0,20.0,1.85,0.38,0.33,0.24,176809334.0,0.0
0.0,1.0,9.0,0.75,0.47,1.0,0.34,384.0,0.0
0.0,1.0,8.0,1.81,1.0,1.0,0.05,83.0,0.0
4.0,0.0,0.0,37.16,0.92,0.97,0.0,178.0,0.0
0.0,4.0,31.72,35.89,0.35,0.23,0.0,92.0,0.0
0.0,1.0,31.0,3.35,0.32,0.75,0.0,185.0,0.0
4.0,0.0,0.0,0.27,0.97,1.0,0.73,267.0,0.0
9.0,0.0,0.0,8.58,0.77,0.8,0.0,140.0,0.0
0.0,1.0,33.0,2.8,0.51,1.0,0.0,145.0,0.0
0.0,1.0,33.0,4.2,0.73,0.57,0.23,164.0,0.0
6.0,0.0,0.0,121.92,0.75,0.97,0.0,143.0,0.0
4.0,0.0,0.0,1.09,0.99,0.8,0.11,110.0,0.0
7.0,0.0,0.0,271.7,0.98,0.76,0.0,124.0,0.0
52.0,0.0,0.0,834.88,0.93,1.0,0.0,84.0,0.0
0.0,1.0,21.95,1.35,0.68,1.0,0.28,815.0,0.0
8.0,0.0,0.0,10.25,0.55,0.66,0.0,61.0,0.0
7.0,0.0,0.0,403.81,0.68,0.99,0.0,67.0,0.0
2.0,1.0,8.0,2.86,0.46,0.49,0.04,101.0,0.0
10.0,0.0,0.0,362.49,0.93,0.99,0.0,94.0,0.0
4.0,0.0,0.0,9.96,0.24,0.18,0.0,134.0,0.0
14.0,0.0,0.0,684.12,0.99,0.99,0.0,129.0,0.0
4.0,0.0,0.0,4.9,0.62,0.93,0.0,42.0,0.0
0.0,1.0,8.99,1.05,0.0,0.42,0.69,347.0,0.0
4.0,0.0,0.0,9.97,0.99,0.93,0.0,106.0,0.0
0.0,1.0,28.0,1.48,0.21,0.78,0.64,286.0,0.0
6.0,0.0,0.0,7.07,0.29,0.58,0.0,474.0,0.0
4.0,0.0,0.0,18.77,0.3,0.65,0.02,5373.0,0.0
6.0,0.0,0.0,5.98,0.86,0.84,0.02,56.0,0.0
25.0,0.0,0.0,693.22,0.9,0.95,0.0,192.0,0.0
0.0,1.0,12.98,0.65,0.0,1.0,0.55,203.0,0.0
6.0,0.0,0.0,4.97,0.33,0.76,0.41,157207.0,0.0
478.0,1293.0,40830.47,3871.18,0.36,0.3,0.0,16569.0,0.0
0.0,1.0,37.0,2.49,0.23,0.58,0.4,186.0,0.0
7.0,0.0,0.0,223.01,0.86,0.98,0.0,157.0,0.0
4.0,0.0,0.0,53.39,0.18,0.81,0.0,5716.0,0.0
0.0,1.0,9.0,2.57,0.37,0.55,0.05,92.0,0.0
0.0,1.0,26.0,4.53,0.33,0.6,0.0,57.0,0.0
28.0,0.0,0.0,652.35,0.92,0.99,0.0,95.0,0.0
0.0,1.0,41.0,1.28,0.98,1.0,0.3,153.0,0.0
0.0,1.0,16.98,2.94,0.27,0.77,0.74,419.0,0.0
4.0,0.0,0.0,0.29,0.97,1.0,0.72,489.0,0.0
0.0,1.0,33.0,2.26,0.14,0.49,0.45,470.0,0.0
4.0,0.0,0.0,17.71,0.35,0.37,0.04,481242.0,0.0
4.0,0.0,0.0,3.93,0.94,0.82,0.0,194.0,0.0
16.0,0.0,0.0,216.63,0.59,0.57,0.0,112.0,0.0
4.0,0.0,0.0,5.36,0.55,0.79,0.0,106.0,0.0
4.0,0.0,0.0,2.67,0.36,0.41,0.01,238.0,0.0
0.0,1.0,9.0,2.04,0.44,0.41,0.02,131.0,0.0
3.0,0.0,0.0,5.76,0.48,0.94,0.0,123.0,0.0
0.0,1.0,28.0,1.08,0.2,1.0,0.39,53742421.0,0.0
0.0,1.0,22.0,1.88,0.69,0.43,0.21,46889188.0,0.0
4.0,0.0,0.0,23.65,0.89,1.0,0.01,246.0,0.0
4.0,0.0,0.0,2.18,0.55,1.0,0.0,120.0,0.0
69.0,1.0,8.96,273.02,0.31,0.95,0.0,436.0,0.0
0.0,1.0,12.97,6.24,0.12,0.84,0.0,124.0,0.0
0.0,1.0,28.94,2.63,0.25,0.95,0.16,303.0,0.0
0.0,1.0,9.0,2.61,0.61,0.64,0.0,145.0,0.0
3.0,0.0,0.0,8.0,0.11,0.11,0.0,45.0,0.0
6.0,0.0,0.0,29.25,0.81,0.98,0.0,279.0,0.0
4.0,0.0,0.0,1.13,0.47,1.0,0.32,391.0,0.0
0.0,1.0,43.0,1.26,0.36,0.99,0.3,141.0,0.0
11.0,0.0,0.0,418.17,0.97,0.95,0.0,149.0,0.0
6.0,0.0,0.0,4.22,0.74,0.75,0.0,222.0,0.0
0.0,1.0,17.0,2.2,0.63,0.88,0.0,88.0,0.0
4.0,0.0,0.0,0.52,0.78,1.0,0.57,254.0,0.0
0.0,1.0,40.0,1.28,0.4,0.75,0.7,379.0,0.0
0.0,1.0,18.0,5.07,0.66,0.65,0.0,104.0,0.0
0.0,1.0,26.0,0.88,0.61,0.26,0.53,50355998.0,0.0
8.0,0.0,0.0,64.17,0.87,0.87,0.0,187.0,0.0
23.0,0.0,0.0,452.84,0.59,0.94,0.0,77.0,0.0
4.0,0.0,0.0,0.28,0.32,0.68,0.76,310.0,0.0
1.0,1.0,25.0,1.24,0.56,0.68,0.24,266.0,0.0
8.0,0.0,0.0,12.76,0.77,0.56,0.0,192.0,0.0
0.0,1.0,13.0,1.28,0.38,0.91,0.14,365.0,0.0
0.0,1.0,24.0,1.03,0.34,0.0,0.0,86.0,0.0
0.0,1.0,8.98,2.07,0.59,0.67,0.11,132.0,0.0
0.0,1.0,12.0,0.28,0.47,1.0,0.75,1714.0,0.0
0.0,1.0,33.0,1.47,0.53,1.0,0.01,194.0,0.0
3.0,0.0,0.0,2.29,0.22,0.83,0.0,162.0,0.0
0.0,1.0,7.99,6.26,0.1,0.74,0.0,93.0,0.0
4.0,0.0,0.0,82.66,0.62,0.93,0.0,189.0,0.0
20.0,0.0,0.0,0.95,0.99,0.66,0.55,27684654.0,0.0
4.0,0.0,0.0,0.54,0.97,0.79,0.64,305.0,0.0
690.0,0.0,0.0,91.92,0.28,1.0,0.08,30938.0,0.0
0.0,1.0,19.0,3.93,0.46,0.56,0.0,462.0,0.0
4.0,0.0,0.0,5.64,0.94,0.94,0.0,92.0,0.0
3.0,0.0,0.0,11.65,0.73,0.84,0.0,49.0,0.0
0.0,1.0,40.0,1.15,0.4,0.27,0.47,424.0,0.0
0.0,1.0,25.0,8.62,0.37,0.37,0.0,29.0,0.0
4.0,0.0,0.0,5.05,0.41,0.81,0.0,172.0,0.0
0.0,1.0,15.0,1.39,0.55,0.92,0.0,49.0,0.0
4.0,0.0,0.0,1.44,0.72,0.84,0.24,323.0,0.0
0.0,1.0,20.81,2.18,0.21,0.39,0.0,65.0,0.0
10.0,0.0,0.0,102.46,0.86,0.37,0.0,185.0,0.0
0.0,1.0,30.0,3.81,0.49,0.55,0.0,64.0,0.0
0.0,1.0,8.98,0.99,0.53,1.0,0.48,347.0,0.0
0.0,1.0,28.99,2.51,0.99,0.99,0.0,71.0,0.0
0.0,1.0,8.0,0.57,0.37,1.0,0.52,2977.0,0.0
0.0,1.0,34.0,3.57,0.57,0.53,0.74,417.0,0.0
0.0,1.0,27.0,5.68,0.26,0.44,0.0,44.0,0.0
0.0,1.0,12.96,7.62,0.47,0.46,0.0,340.0,0.0
0.0,1.0,21.0,1.02,0.59,0.83,0.5,36954951.0,0.0
4.0,0.0,0.0,30.53,0.31,0.89,0.0,134.0,0.0
0.0,1.0,31.0,3.51,0.61,0.78,0.0,63.0,0.0
4.0,0.0,0.0,1.24,0.29,0.72,0.49,481.0,0.0
0.0,1.0,29.0,2.41,0.96,0.58,0.0,96.0,0.0
4.0,0.0,0.0,31.3,0.37,0.47,0.0,212.0,0.0
4.0,0.0,0.0,10.96,0.17,0.36,0.0,45.0,0.0
4.0,0.0,0.0,0.63,0.3,0.99,0.63,1663.0,0.0
0.0,1.0,27.0,1.24,0.0,0.98,0.36,26152312.0,0.0
0.0,1.0,7.99,0.9,0.32,0.99,0.1,79.0,0.0
0.0,1.0,7.92,0.93,0.0,1.0,0.69,310.0,0.0
3.0,0.0,0.0,6.88,0.53,0.67,0.0,84.0,0.0
60.0,0.0,0.0,816.0,0.38,0.82,0.0,4933.0,0.0
0.0,1.0,22.0,1.8,0.29,1.0,0.0,130.0,0.0
60.0,0.0,0.0,126.97,0.36,0.22,0.0,16562.0,0.0
0.0,1.0,21.0,0.99,0.46,0.83,0.44,78943384.0,0.0
0.0,1.0,25.0,11.46,0.25,0.31,0.0,26.0,0.0
4.0,0.0,0.0,0.41,0.6,1.0,0.71,250.0,0.0
0.0,1.0,24.0,4.95,0.8,0.51,0.0,242.0,0.0
13.0,0.0,0.0,448.24,0.71,0.97,0.0,54.0,0.0
3.0,0.0,0.0,17.93,0.88,0.71,0.0,113.0,0.0
4.0,0.0,0.0,8.08,0.7,0.92,0.0,101.0,0.0
0.0,1.0,11.0,1.39,0.31,1.0,0.0,170.0,0.0
0.0,1.0,39.8,6.3,0.6,0.73,0.0,147.0,0.0
0.0,1.0,26.97,3.57,0.45,0.51,0.03,533.0,0.0
0.0,1.0,33.0,1.33,0.25,1.0,0.34,146.0,0.0
0.0,1.0,39.0,3.06,0.51,0.76,0.0,86.0,0.0
6.0,0.0,0.0,8.25,0.36,0.88,0.01,1379.0,0.0
0.0,1.0,26.0,2.29,0.48,1.0,0.0,195.0,0.0
0.0,1.0,16.0,0.85,0.55,1.0,0.53,41536452.0,0.0
0.0,1.0,36.0,4.35,0.4,0.46,0.03,71.0,0.0
4.0,0.0,0.0,5.07,0.21,0.68,0.01,68.0,0.0
0.0,1.0,40.0,6.95,0.41,0.53,0.0,66.0,0.0
0.0,1.0,9.0,9.23,0.72,0.47,0.0,115.0,0.0
3.0,0.0,0.0,78.36,0.92,0.99,0.0,153.0,0.0
1.0,1.0,14.0,4.62,0.59,0.51,0.0,93.0,0.0
36.0,0.0,0.0,869.6,0.92,1.0,0.0,88.0,0.0
0.0,1.0,21.0,2.51,0.44,1.0,0.27,150.0,0.0
4.0,0.0,0.0,222.08,0.9,0.93,0.0,113.0,0.0
0.0,1.0,44.0,2.86,0.7,1.0,0.0,159.0,0.0
0.0,1.0,48.0,2.05,0.79,0.51,0.17,17897.0,0.0
15.0,0.0,0.0,0.22,0.44,0.9,0.92,11806330.0,0.0
133.0,0.0,0.0,1035.35,0.98,0.9,0.0,181.0,0.0
4.0,0.0,0.0,0.57,0.55,1.0,0.6,893.0,0.0
3.0,0.0,0.0,61.72,0.93,0.93,0.0,124.0,0.0
0.0,1.0,13.99,1.68,0.51,0.85,0.22,37740633.0,0.0
0.0,2.0,79.28,4.78,0.33,0.83,0.18,80.0,0.0
0.0,1.0,28.0,2.2,0.99,0.99,0.0,92.0,0.0
3.0,0.0,0.0,173.57,0.93,0.99,0.0,127.0,0.0
4.0,0.0,0.0,2.66,0.5,0.36,0.07,226.0,0.0
4.0,0.0,0.0,5.56,0.55,0.97,0.45,1996826.0,0.0
0.0,1.0,32.0,3.65,0.7,0.75,0.0,75.0,0.0
0.0,1.0,28.0,1.27,0.4,0.47,0.59,254.0,0.0
3.0,2.0,18.0,10.39,0.99,0.98,0.4,1996953.0,0.0
32.0,0.0,0.0,140.2,0.35,0.75,0.37,13007.0,0.0
4.0,0.0,0.0,2.69,0.94,0.87,0.0,217.0,0.0
8.0,0.0,0.0,336.85,0.31,0.88,0.0,74.0,0.0
0.0,1.0,8.0,1.24,0.45,0.54,0.38,53691715.0,0.0
7.0,0.0,0.0,278.51,0.73,0.13,0.0,93469784.0,0.0
4.0,0.0,0.0,30.25,0.43,0.62,0.0,69.0,0.0
15.0,0.0,0.0,162.22,0.64,1.0,0.01,3606.0,0.0
0.0,1.0,19.0,6.87,0.28,0.28,0.0,31.0,0.0
0.0,6.0,184.0,125.81,0.33,0.4,0.0,1038.0,0.0
0.0,1.0,26.0,3.56,0.44,0.68,0.0,101.0,0.0
6.0,0.0,0.0,0.95,0.27,0.82,0.43,49149154.0,0.0
10.0,0.0,0.0,43.33,0.58,0.83,0.0,78.0,0.0
0.0,1.0,38.0,17.71,0.56,0.69,0.0,66.0,0.0
0.0,1.0,9.9,0.7,0.26,0.58,0.51,39943411.0,0.0
4.0,0.0,0.0,0.26,0.77,1.0,0.8,1428.0,0.0
4.0,0.0,0.0,5.56,0.34,0.7,0.0,108.0,0.0
0.0,1.0,15.99,3.98,0.43,0.38,0.0,130.0,0.0
3.0,0.0,0.0,13.21,0.71,0.92,0.0,117.0,0.0
4.0,0.0,0.0,3.63,0.82,1.0,0.03,107.0,0.0
120.0,0.0,0.0,319.19,0.59,0.39,0.0,5953.0,0.0
0.0,1.0,33.0,0.93,0.16,0.83,0.55,368.0,0.0
0.0,1.0,8.99,5.68,0.95,0.71,0.0,151.0,0.0
0.0,1.0,9.0,0.54,0.35,0.87,0.58,13057.0,0.0
0.0,1.0,44.0,2.66,0.45,0.56,0.0,85.0,0.0
6.0,0.0,0.0,3.31,0.76,0.62,0.0,120.0,0.0
0.0,1.0,34.0,1.42,0.27,1.0,0.25,248.0,0.0
4.0,0.0,0.0,0.99,0.43,0.92,0.49,194.0,0.0
4.0,0.0,0.0,0.71,0.32,0.76,0.37,174.0,0.0
0.0,1.0,37.0,1.53,0.33,1.0,0.31,150.0,0.0
37.0,0.0,0.0,1125.61,0.9,0.99,0.0,85.0,0.0
3.0,0.0,0.0,5.54,0.64,0.25,0.0,48.0,0.0
37.0,0.0,0.0,491.96,0.9,0.46,0.0,229.0,0.0
4.0,0.0,0.0,3.84,0.82,0.82,0.0,45.0,0.0
0.0,1.0,38.0,1.61,0.8,0.67,0.4,426.0,0.0
4.0,0.0,0.0,2.29,0.32,0.53,0.02,366.0,0.0
0.0,1.0,12.0,3.96,0.51,0.55,0.0,79.0,0.0
0.0,1.0,34.0,9.97,0.36,0.64,0.0,75.0,0.0
0.0,1.0,7.99,5.24,0.31,0.68,0.05,266.0,0.0
12.0,0.0,0.0,33.66,0.34,0.55,0.0,71.0,0.0
